id,title,note_format,swappable_sides,content_position,content_sub_position,content_type,markdown_content,file_url,is_correct
100,Statements 08 (Q106),multiple_choice,,2,2,text,"<code class=""language-javascript"">forEach</code>",,
100,Statements 08 (Q106),multiple_choice,,2,3,text,"<code class=""language-javascript"">while</code>",,
100,Statements 08 (Q106),multiple_choice,,2,4,text,"<code class=""language-javascript"">for</code>",,
100,Statements 08 (Q106),multiple_choice,,3,1,text,"<p class=""subtitle"">Resource(s):</p>
<ul>
        <li>
          <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/do...while"" target=""_blank"" rel=""noopener noreferrer"">
            do...while</a>.
        </li>
</ul>",,
101,Statements 09 (Q94),multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">// Missing Line
for (let i = 0; i &lt; vowels.length; i += 1) {
  console.log(vowels[i]);
}
// Each letter printed on a separate line as follows:
// a
// e
// i
// o
// u</code></pre>

<p>
        What line is missing from the previous code?
</p>",,
101,Statements 09 (Q94),multiple_choice,,2,1,text,"<code class=""language-javascript"">const vowels = 'aeiou'.toArray();</code>",,
101,Statements 09 (Q94),multiple_choice,,2,2,text,"<code class=""language-javascript"">const vowels = Array.of('aeiou');</code>",,
101,Statements 09 (Q94),multiple_choice,,2,3,text,"<code class=""language-javascript"">const vowels = {'a', 'e', 'i', 'o', 'u'};</code>",,
101,Statements 09 (Q94),multiple_choice,,2,4,text,"<code class=""language-javascript"">const vowels = 'aeiou';</code>",,1
101,Statements 09 (Q94),multiple_choice,,3,1,text,"<p class=""subtitle"">Resource(s):</p>
<ul>
        <li>
          <a href=""https://www.digitalocean.com/community/tutorials/how-to-index-split-and-manipulate-strings-in-javascript"" target=""_blank"" rel=""noopener noreferrer"">
            How to index, split, and manipulate strings in JavaScript</a>.
        </li>
</ul>",,
102,Statements 10 (Q110),multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">let rainForestAcres = 10;
let animals = 0;

while (rainForestAcres &lt; 13 || animals &lt;= 2) {
  rainForestAcres++;
  animals += 2;
}

console.log(animals);</code></pre>

<p>
        What does the previous code print ot the screen?
</p>",,
102,Statements 10 (Q110),multiple_choice,,2,1,text,"<code class=""language-javascript"">2</code>",,
102,Statements 10 (Q110),multiple_choice,,2,2,text,"<code class=""language-javascript"">4</code>",,
102,Statements 10 (Q110),multiple_choice,,2,3,text,"<code class=""language-javascript"">6</code>",,1
102,Statements 10 (Q110),multiple_choice,,2,4,text,"<code class=""language-javascript"">8</code>",,
102,Statements 10 (Q110),multiple_choice,,3,1,text,"<p class=""subtitle"">Explanation</p>
<p>
        The key is to know how many iterations the <code class=""language-javascript"">while</code> loop allows.
        This depends on the values of <code class=""language-javascript"">rainForestAcres</code>
        and <code class=""language-javascript"">animals</code> before each iteration:
</p>

<ol>
        <li>
          Before 1st iteration.
          <code class=""language-javascript"">rainForestAcres</code>: 10, <code class=""language-javascript"">animals</code>: 0.
        </li>
        <li>
          Before 2nd iteration.
          <code class=""language-javascript"">rainForestAcres</code>: 11, <code class=""language-javascript"">animals</code>: 2.
        </li>
        <li>
          Before 3rd iteration.
          <code class=""language-javascript"">rainForestAcres</code>: 12, <code class=""language-javascript"">animals</code>: 4.
        </li>
        <li>
          Before theoritical 4th iteration.
          <code class=""language-javascript"">rainForestAcres</code>: 13, <code class=""language-javascript"">animals</code>: 6.
          Since <code class=""language-javascript"">rainForestAcres &lt; 13</code> is
          <code class=""language-javascript"">false</code>, there is no 4th iteration.
        </li>
</ol>",,
103,"Types, values and variables 01 (Q4)",multiple_choice,,1,1,text,"Which statement is the correct way to create a variable called <code class=""language-javascript"">rate</code> and assign it the value <code class=""language-javascript"">100</code>?",,
103,"Types, values and variables 01 (Q4)",multiple_choice,,2,1,text,"<code class=""language-javascript"">let rate = 100;</code>",,1
103,"Types, values and variables 01 (Q4)",multiple_choice,,2,2,text,"<code class=""language-javascript"">let 100 = rate;</code>",,
103,"Types, values and variables 01 (Q4)",multiple_choice,,2,3,text,"<code class=""language-javascript"">100 = let rate;</code>",,
103,"Types, values and variables 01 (Q4)",multiple_choice,,2,4,text,"<code class=""language-javascript"">rate = 100;</code>",,
103,"Types, values and variables 01 (Q4)",multiple_choice,,3,1,text,"Resource(s):
- <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements#declaring_variables"" target=""_blank"" rel=""noopener noreferrer"">Statements: declaring variables</a>.",,
104,"Types, values and variables 02 (Q15)",multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">console.log(typeof 42);</code></pre>

What is the result of running the previous statement?",,
104,"Types, values and variables 02 (Q15)",multiple_choice,,2,1,text,"<code class=""language-javascript"">'float'</code>",,
104,"Types, values and variables 02 (Q15)",multiple_choice,,2,2,text,"<code class=""language-javascript"">'value'</code>",,
104,"Types, values and variables 02 (Q15)",multiple_choice,,2,3,text,"<code class=""language-javascript"">'number'</code>",,1
104,"Types, values and variables 02 (Q15)",multiple_choice,,2,4,text,"<code class=""language-javascript"">'integer'</code>",,
104,"Types, values and variables 02 (Q15)",multiple_choice,,3,1,text,"Resource(s):
- <a href=""https://www.javascripttutorial.net/javascript-data-types/"" target=""_blank"" rel=""noopener noreferrer"">Data types</a>.
- The <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Operators/typeof"" target=""_blank"" rel=""noopener noreferrer"">typeof</a> operator.",,
105,"Types, values and variables 03 (Q29)",multiple_choice,,1,1,text,"Which variable-defining keyword allows its variable to be accessed (as <code class=""language-javascript"">undefined</code>) before the line that defines it?",,
105,"Types, values and variables 03 (Q29)",multiple_choice,,2,1,text,"<code class=""language-javascript"">const</code>",,
105,"Types, values and variables 03 (Q29)",multiple_choice,,2,2,text,"<code class=""language-javascript"">var</code>",,1
105,"Types, values and variables 03 (Q29)",multiple_choice,,2,3,text,"<code class=""language-javascript"">let</code>",,
105,"Types, values and variables 03 (Q29)",multiple_choice,,2,4,text,"<code class=""language-javascript"">var</code> and <code class=""language-javascript"">let</code>",,
105,"Types, values and variables 03 (Q29)",multiple_choice,,3,1,text,"Resource(s):
- <a href=""https://www.digitalocean.com/community/tutorials/understanding-hoisting-in-javascript"" target=""_blank"" rel=""noopener noreferrer"">Hoisting</a>.
- <a href=""https://javascript.info/var"" target=""_blank"" rel=""noopener noreferrer"">The flaws of the old var</a>.",,
106,"Types, values and variables 04 (Q30, Q132, Q151)",multiple_choice,,1,1,text,"Which expression evaluates to <code class=""language-javascript"">true</code>?",,
106,"Types, values and variables 04 (Q30, Q132, Q151)",multiple_choice,,2,1,text,"<code class=""language-javascript"">Boolean(0)</code>",,
106,"Types, values and variables 04 (Q30, Q132, Q151)",multiple_choice,,2,2,text,"<code class=""language-javascript"">Boolean('')</code>",,
106,"Types, values and variables 04 (Q30, Q132, Q151)",multiple_choice,,2,3,text,"<code class=""language-javascript"">Boolean(NaN)</code>",,
106,"Types, values and variables 04 (Q30, Q132, Q151)",multiple_choice,,2,4,text,"<code class=""language-javascript"">Boolean('false')</code>",,1
106,"Types, values and variables 04 (Q30, Q132, Q151)",multiple_choice,,3,1,text,"Resource(s):
- The <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Boolean/Boolean"" target=""_blank"" rel=""noopener noreferrer"">Boolean</a> constructor and function.
- <a href=""https://www.richardhuf.com.au/understanding-javascript-s-boolean-object-constructor/"" target=""_blank"" rel=""noopener noreferrer"">Understanding Javascript's Boolean object constructor</a>.",,
107,"Types, values and variables 05 (Q79)",multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">let obj;
console.log(obj);</code></pre>

What does the previous code print to the screen?",,
107,"Types, values and variables 05 (Q79)",multiple_choice,,2,1,text,"<code class=""language-javascript"">ReferenceError: obj is not defined</code>",,
107,"Types, values and variables 05 (Q79)",multiple_choice,,2,2,text,"<code class=""language-javascript"">{}</code>",,
107,"Types, values and variables 05 (Q79)",multiple_choice,,2,3,text,"<code class=""language-javascript"">undefined</code>",,1
107,"Types, values and variables 05 (Q79)",multiple_choice,,2,4,text,"<code class=""language-javascript"">null</code>",,
107,"Types, values and variables 05 (Q79)",multiple_choice,,3,1,text,"Resource(s):
- <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/let"" target=""_blank"" rel=""noopener noreferrer"">let</a>.",,
108,"Types, values and variables 06 (Q123)",multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">console.log(typeof 41.1);</code></pre>

What does the previous code print to the screen?",,
108,"Types, values and variables 06 (Q123)",multiple_choice,,2,1,text,"<code class=""language-javascript"">ReferenceError</code>",,
108,"Types, values and variables 06 (Q123)",multiple_choice,,2,2,text,"<code class=""language-javascript"">'decimal'</code>",,
108,"Types, values and variables 06 (Q123)",multiple_choice,,2,3,text,"<code class=""language-javascript"">float</code>",,
108,"Types, values and variables 06 (Q123)",multiple_choice,,2,4,text,"<code class=""language-javascript"">'number'</code>",,1
108,"Types, values and variables 06 (Q123)",multiple_choice,,2,5,text,"<code class=""language-javascript"">Number</code>",,
108,"Types, values and variables 06 (Q123)",multiple_choice,,3,1,text,"Resource(s):
- <a href=""https://www.javascripttutorial.net/javascript-data-types/"" target=""_blank"" rel=""noopener noreferrer"">Data types</a>.
- <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Operators/typeof"" target=""_blank"" rel=""noopener noreferrer"">typeof</a>.",,
109,"Types, values and variables 07 (Q145)",multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">console.log(typeof NaN);</code></pre>

<p>What does the previous code print to the screen?</p>",,
109,"Types, values and variables 07 (Q145)",multiple_choice,,2,1,text,"<code class=""language-javascript"">'object'</code>.",,
109,"Types, values and variables 07 (Q145)",multiple_choice,,2,2,text,"<code class=""language-javascript"">Number</code>.",,
109,"Types, values and variables 07 (Q145)",multiple_choice,,2,3,text,"<code class=""language-javascript"">String</code>.",,
109,"Types, values and variables 07 (Q145)",multiple_choice,,2,4,text,None of the other solutions,,1
109,"Types, values and variables 07 (Q145)",multiple_choice,,3,1,text,"Explanation

<p>
      This question is a bit tricky.
      The <code class=""language-javascript"">typeof</code> operator always return a string.
      So the initial code would return the string <code class=""language-javascript"">'number'</code> and not <code class=""language-javascript"">Number</code>.
    </p>

Resource(s):

<ul>
      <li>
        <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Operators/typeof"" target=""_blank"" rel=""noopener noreferrer"">
          typeof</a>.
      </li>
</ul>",,
110,"Types, values and variables 08 (Q45)",multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">const start = 1;
if (start === 1) {
  let end = 2;
}</code></pre>
<p>
      What type of scope does the <code class=""language-javascript"">end</code> variable have in the code shown?
</p>",,
110,"Types, values and variables 08 (Q45)",multiple_choice,,2,1,text,conditional,,
110,"Types, values and variables 08 (Q45)",multiple_choice,,2,2,text,block,,1
110,"Types, values and variables 08 (Q45)",multiple_choice,,2,3,text,global,,
110,"Types, values and variables 08 (Q45)",multiple_choice,,2,4,text,function,,
110,"Types, values and variables 08 (Q45)",multiple_choice,,3,1,text,"Resource(s):
- <a href=""https://developer.mozilla.org/en-US/docs/Glossary/Scope"" target=""_blank"" rel=""noopener noreferrer""> Scope</a>.
- <a href=""https://www.sitepoint.com/demystifying-javascript-variable-scope-hoisting/"" target=""_blank"" rel=""noopener noreferrer"">Demystifying JavaScript variable scope and hoisting</a>.",,
111,"Types, values and variables 09 (Q98)",multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">let x = 6 + 3 + '3';
console.log(x);</code></pre>

<p>
      What does the previous code print to the screen?
</p>",,
111,"Types, values and variables 09 (Q98)",multiple_choice,,2,1,text,"<code class=""language-javascript"">'93'</code>",,1
111,"Types, values and variables 09 (Q98)",multiple_choice,,2,2,text,"<code class=""language-javascript"">93</code>",,
111,"Types, values and variables 09 (Q98)",multiple_choice,,2,3,text,"<code class=""language-javascript"">'633'</code>",,
111,"Types, values and variables 09 (Q98)",multiple_choice,,2,4,text,"<code class=""language-javascript"">'66'</code>",,
111,"Types, values and variables 09 (Q98)",multiple_choice,,3,1,text,"Resource(s):
- <a href=""https://www.freecodecamp.org/news/js-type-coercion-explained-27ba3d9a2839/"" target=""_blank"" rel=""noopener noreferrer"">JavaScript type coercion explained</a>.",,
112,"Types, values and variables 10 (Q107)",multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">console.log(typeof 'blueberry');</code></pre>

<p>
      What does the previous code print to the screen?
</p>",,
112,"Types, values and variables 10 (Q107)",multiple_choice,,2,1,text,"<code class=""language-javascript"">'string'</code>",,1
112,"Types, values and variables 10 (Q107)",multiple_choice,,2,2,text,"<code class=""language-javascript"">String</code>",,
112,"Types, values and variables 10 (Q107)",multiple_choice,,2,3,text,"<code class=""language-javascript"">[String]</code>",,
112,"Types, values and variables 10 (Q107)",multiple_choice,,2,4,text,"<code class=""language-javascript"">['string']</code>",,
112,"Types, values and variables 10 (Q107)",multiple_choice,,3,1,text,"Resource(s):
- <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Operators/typeof"" target=""_blank"" rel=""noopener noreferrer"">typeof</a>.",,
113,"Types, values and variables 11 (Q115)",multiple_choice,,1,1,text,"<pre class=""line-numbers""><code class=""language-javascript"">const lion = 1;
let tiger = 2;
var bear;

++lion;
bear += lion + tiger;
tiger++;</code></pre>

<p>
      What line of code causes the previous code to throw an error?
</p>",,
113,"Types, values and variables 11 (Q115)",multiple_choice,,2,1,text,"line 5, because <code class=""language-javascript"">lion</code> cannot be reassigned a value.",,1
113,"Types, values and variables 11 (Q115)",multiple_choice,,2,2,text,"line 6, because the <code class=""language-javascript"">+=</code> operator cannot be used with the <code class=""language-javascript"">undefined</code> variable <code class=""language-javascript"">bear</code>.",,
113,"Types, values and variables 11 (Q115)",multiple_choice,,2,3,text,"line 5, because the prefix (<code class=""language-javascript"">++</code>) operator does not exist in JavaScript.",,
113,"Types, values and variables 11 (Q115)",multiple_choice,,2,4,text,"line 3, because the variable <code class=""language-javascript"">bear</code> is left <code class=""language-javascript"">undefined</code>.",,
113,"Types, values and variables 11 (Q115)",multiple_choice,,3,1,text,"<p class=""subtitle"">Resource(s):</p>
- <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/const"" target=""_blank"" rel=""noopener noreferrer"">const</a>.",,
114,"Types, values and variables 12 (Q120)",multiple_choice,,1,1,text,"<pre class=""line-numbers""><code class=""language-javascript"">if (true) {
  var x = 5;
  const y = 6;
  let z = 7;
}

console.log(x + y + z);</code></pre>

<p>
      What happens when you run the previous code?
</p>",,
114,"Types, values and variables 12 (Q120)",multiple_choice,,2,1,text,"It will throw a <code class=""language-javascript"">ReferenceError</code> about <code class=""language-javascript"">x</code>.",,
114,"Types, values and variables 12 (Q120)",multiple_choice,,2,2,text,"It will print <code class=""language-javascript"">18</code>.",,
114,"Types, values and variables 12 (Q120)",multiple_choice,,2,3,text,"It will print <code class=""language-javascript"">undefined</code>.",,
114,"Types, values and variables 12 (Q120)",multiple_choice,,2,4,text,"It will throw a <code class=""language-javascript"">ReferenceError</code> about <code class=""language-javascript"">y</code>.",,1
114,"Types, values and variables 12 (Q120)",multiple_choice,,3,1,text,"<p class=""subtitle"">Resource(s):</p>
- <a href=""https://developer.mozilla.org/en-US/docs/Glossary/Scope"" target=""_blank"" rel=""noopener noreferrer"">Scope</a>.
- <a href=""https://www.sitepoint.com/demystifying-javascript-variable-scope-hoisting/"" target=""_blank"" rel=""noopener noreferrer"">Demystifying JavaScript variable scope and hoisting</a>.

<p class=""subtitle"">Explanation</p>

<p>
      The <code class=""language-javascript"">var</code> statement declares a variable <code class=""language-javascript"">x</code>
      that is not block-scoped. So, <code class=""language-javascript"">x</code> will be accessible within the
      <code class=""language-javascript"">console.log()</code> statement.
      Its value will be <code class=""language-javascript"">5</code>.
</p>

<p>
      On the other hand, the <code class=""language-javascript"">let</code> statement declares a variable <code class=""language-javascript"">y</code>
      that is block-scoped. So, it won't be accessibe from outside the curly braces of the <code class=""language-javascript"">if</code> statement.
      Within the <code class=""language-javascript"">console.log()</code> statement, the JavaScript parser will throw a <code class=""language-javascript"">ReferenceError</code>
      when trying to get the value of <code class=""language-javascript"">y</code>, since <code class=""language-javascript"">y</code>
      doesn't exist in the current scope (global scope).
</p>",,
115,"Types, values and variables 13 (Q126)",multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">const cat = { name: 'Athena' };

function swap(feline) {
  feline.name = 'Wild';
  feline = { name: 'Tabby' };
}

swap(cat);
console.log(cat.name);</code></pre>

<p>
      What does the previous code print to the screen?
</p>",,
115,"Types, values and variables 13 (Q126)",multiple_choice,,2,1,text,"<code class=""language-javascript"">undefined</code>",,
115,"Types, values and variables 13 (Q126)",multiple_choice,,2,2,text,"<code class=""language-javascript"">'Wild'</code>",,1
115,"Types, values and variables 13 (Q126)",multiple_choice,,2,3,text,"<code class=""language-javascript"">'Tabby'</code>",,
115,"Types, values and variables 13 (Q126)",multiple_choice,,2,4,text,"<code class=""language-javascript"">'Athena'</code>",,
115,"Types, values and variables 13 (Q126)",multiple_choice,,3,1,text,"<p class=""subtitle"">Explanation</p>

<p>
      When <code class=""language-javascript"">swap(cat);</code> is executed, the local variable
      <code class=""language-javascript"">feline</code>, scoped to the function <code class=""language-javascript"">swap</code>,
      is assigned the object <code class=""language-javascript"">{ name: 'Athena' }</code>.
</p>

<p>
      Therefore, the variables <code class=""language-javascript"">feline</code> and <code class=""language-javascript"">cat</code>
       reference the same object.
</p>

<p>
      On the first line of the function, the <code class=""language-javascript"">name</code> property of <code class=""language-javascript"">feline</code>
      is changed to <code class=""language-javascript"">'Wild'</code>.
      Since <code class=""language-javascript"">feline</code> and <code class=""language-javascript"">cat</code>
      reference the same object, the name of the object referenced by the variable <code class=""language-javascript"">cat</code>
      is also changed to <code class=""language-javascript"">'Wild'</code>.
</p>

<p>
      On the following line of the function, the local variable <code class=""language-javascript"">feline</code> is assigned a new object.
      The variables <code class=""language-javascript"">feline</code> and <code class=""language-javascript"">cat</code> stop 
      referencing the same object.
      The object referenced by the variable <code class=""language-javascript"">cat</code> stays as it is. It is the object 
      <code class=""language-javascript"">{ name: 'Wild' }</code>.
</p>

<p>
      Therefore, the <code class=""language-javascript"">console.log(cat.name)</code> prints <code class=""language-javascript"">'Wild'</code>.
</p>",,
116,"Types, values and variables 14 (Q128)",multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">const myFunc = () => {
  const a = 2;
  return () => console.log('a is ' + a);
};
const a = 1;
const test = myFunc();
test();</code></pre>

<p>
      What does the previous code print to the screen?
</p>",,
116,"Types, values and variables 14 (Q128)",multiple_choice,,2,1,text,"<code class=""language-javascript"">a is 1</code>.",,
116,"Types, values and variables 14 (Q128)",multiple_choice,,2,2,text,"<code class=""language-javascript"">a is undefined</code>.",,
116,"Types, values and variables 14 (Q128)",multiple_choice,,2,3,text,It won't print anything.,,
116,"Types, values and variables 14 (Q128)",multiple_choice,,2,4,text,"<code class=""language-javascript"">a is 2</code>.",,1
116,"Types, values and variables 14 (Q128)",multiple_choice,,3,1,text,"<p class=""subtitle"">Resource(s):</p>
- <a href=""https://developer.mozilla.org/en-US/docs/Glossary/Scope"" target=""_blank"" rel=""noopener noreferrer"">Scope</a>.",,
117,"Types, values and variables 15 (Q152)",multiple_choice,,1,1,text,"<p>
      How would you check if the word <code class=""language-javascript"">'pot'</code>
      is in the word <code class=""language-javascript"">'potato'</code>?
</p>",,
117,"Types, values and variables 15 (Q152)",multiple_choice,,2,1,text,"<code class=""language-javascript"">'pot'.indexOf('potato') !== -1</code>",,
117,"Types, values and variables 15 (Q152)",multiple_choice,,2,2,text,"<code class=""language-javascript"">'potato'.includes('Pot')</code>",,
117,"Types, values and variables 15 (Q152)",multiple_choice,,2,3,text,"<code class=""language-javascript"">'potato'.includes('pot')</code>",,1
117,"Types, values and variables 15 (Q152)",multiple_choice,,2,4,text,"<code class=""language-javascript"">'potato'.contains('pot')</code>",,
117,"Types, values and variables 15 (Q152)",multiple_choice,,3,1,text,"Resource(s):
- <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/String/includes"" target=""_blank"" rel=""noopener noreferrer"">        String.prototype.includes()</a>.",,
118,"Types, values and variables 16 (Q114)",multiple_choice,,1,1,text,Which value is not falsy?,,
118,"Types, values and variables 16 (Q114)",multiple_choice,,2,1,text,"<code class=""language-javascript"">[]</code>",,1
118,"Types, values and variables 16 (Q114)",multiple_choice,,2,2,text,"<code class=""language-javascript"">undefined</code>",,
118,"Types, values and variables 16 (Q114)",multiple_choice,,2,3,text,"<code class=""language-javascript"">0</code>",,
118,"Types, values and variables 16 (Q114)",multiple_choice,,2,4,text,"<code class=""language-javascript"">null</code>",,
118,"Types, values and variables 16 (Q114)",multiple_choice,,3,1,text,"<p class=""subtitle"">Resource(s):</p>
- <a href=""https://developer.mozilla.org/en-US/docs/Glossary/Falsy"" target=""_blank"" rel=""noopener noreferrer"">Falsy</a>.",,
119,"Types, values and variables 17 (Q67)",multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">const a = 'Not a function';
a();</code></pre>
<p>
      If you attempt to call a value as a function but the value is not a function (like in the previous code),
      what kind of error would you get?
</p>",,
119,"Types, values and variables 17 (Q67)",multiple_choice,,2,1,text,"<code class=""language-javascript"">TypeError</code>",,1
119,"Types, values and variables 17 (Q67)",multiple_choice,,2,2,text,"<code class=""language-javascript"">SystemError</code>",,
119,"Types, values and variables 17 (Q67)",multiple_choice,,2,3,text,"<code class=""language-javascript"">SyntaxError</code>",,
119,"Types, values and variables 17 (Q67)",multiple_choice,,2,4,text,"<code class=""language-javascript"">LogicError</code>",,
119,"Types, values and variables 17 (Q67)",multiple_choice,,3,1,text,"<p class=""subtitle"">Resource(s):</p>
- <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Errors/Not_a_function"" target=""_blank"" rel=""noopener noreferrer"">TypeError: ""x"" is not a function</a>.",,
120,var 01 (Q8),multiple_choice,,1,1,text,"<p>
      You've written the code shown to log a set of consecutive values, but it instead results in the value 5, 5, 5, and 5 being logged to the console.
      Which revised version of the code would result in the value 1, 2, 3 and 4 being logged?
</p>",,
120,var 01 (Q8),multiple_choice,,2,1,text,"<pre><code class=""language-javascript"">for (var i = 1; i &lt;= 4; i++) {
  setTimeout(function () {
    console.log(i);
  }, i * 10000);
}</code></pre>",,
120,var 01 (Q8),multiple_choice,,2,2,text,"<pre><code class=""language-javascript"">for (var i = 1; i &lt;= 4; i++) {
  (function (i) {
    setTimeout(function () {
      console.log(j);
    }, j * 1000);
  })(j);
}</code></pre>",,
120,var 01 (Q8),multiple_choice,,2,3,text,"<pre><code class=""language-javascript"">for (var i = 1; i &lt;= 4; i++) {
  setTimeout(function () {
    console.log(i);
  }, i * 1000);
}</code></pre>",,
120,var 01 (Q8),multiple_choice,,2,4,text,"<pre><code class=""language-javascript"">for (var i = 1; i &lt;= 4; i++) {
  (function (j) {
    setTimeout(function () {
      console.log(j);
    }, j * 1000);
  })(i);
}</code></pre>",,1
120,var 01 (Q8),multiple_choice,,2,5,text,"<pre><code class=""language-javascript"">for (var j = 1; j &lt;= 4; j++) {
  setTimeout(function () {
    console.log(j);
  }, j * 1000);
}</code></pre>",,
120,var 01 (Q8),multiple_choice,,3,1,text,"<p class=""subtitle"">Resource(s):</p>
<ul>
      <li>
        <a href=""https://www.udacity.com/blog/2023/03/immediately-invoked-function-expressions-iife-in-javascript.html"" target=""_blank"" rel=""noopener noreferrer"">
          Immediately Invoked Function Expression (IIFE)</a>.
      </li>
      <li>
        The specific case scenario of using a <code class=""language-javascript"">for</code> statement with
        <code class=""language-javascript"">var</code> and <code class=""language-javascript"">setTimeout()</code>:
        <ul>
          <li>
            <a href=""https://www.freecodecamp.org/news/thrown-for-a-loop-understanding-for-loops-and-timeouts-in-javascript-558d8255d8a4/"" target=""_blank"" rel=""noopener noreferrer"">
              Thrown for a loop: understanding for loops and timeouts in JavaScript</a>.
          </li>
          <li>
            <a href=""https://www.linkedin.com/pulse/how-resolve-settimeout-inside-loop-ibe-stephen/"" target=""_blank"" rel=""noopener noreferrer"">
            How to resolve setTimeout() inside for loop</a>.
          </li>
        </ul>
      </li>
</ul>

<p>
      This question is quite tricky, and the concepts behind the solutions are challenging.
      Take the time to read the resources I mention.
      Don't worry if you don't get it straight away, these are quite advanced concepts.
</p>",,
121,var 02 (Q52),multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">var start = 1;
function setEnd() {
  var end = 10;
}
setEnd();
console.log(end);</code></pre>

<p>
      What does the previous code print to the screen?
</p>",,
121,var 02 (Q52),multiple_choice,,2,1,text,"<code class=""language-javascript"">1</code>",,
121,var 02 (Q52),multiple_choice,,2,2,text,"<code class=""language-javascript"">10</code>",,
121,var 02 (Q52),multiple_choice,,2,3,text,"<code class=""language-javascript"">ReferenceError</code>",,1
121,var 02 (Q52),multiple_choice,,2,4,text,"<code class=""language-javascript"">undefined</code>",,
121,var 02 (Q52),multiple_choice,,3,1,text,"<p class=""subtitle"">Resource(s):</p>
<ul>
      <li>
        <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/var"" target=""_blank"" rel=""noopener noreferrer"">
          var</a>.
      </li>
      <li>
        <a href=""https://www.sitepoint.com/demystifying-javascript-variable-scope-hoisting/"" target=""_blank"" rel=""noopener noreferrer"">
          Demystifying JavaScript variable scope and hoisting</a>.
      </li>
</ul>",,
122,var 03 (Q55),multiple_choice,,1,1,text,"<pre><code class=""language-javascript"">function printA() {
  console.log(answer);
  var answer = 1;
}
printA();
printA();</code></pre>

<p>
      What does the previous code print to the screen?
</p>",,
122,var 03 (Q55),multiple_choice,,2,1,text,"<code class=""language-javascript"">1</code> then <code class=""language-javascript"">1</code>.",,
122,var 03 (Q55),multiple_choice,,2,2,text,"<code class=""language-javascript"">1</code> then <code class=""language-javascript"">undefined</code>.",,
122,var 03 (Q55),multiple_choice,,2,3,text,"<code class=""language-javascript"">undefined</code> then <code class=""language-javascript"">undefined</code>.",,1
122,var 03 (Q55),multiple_choice,,2,4,text,"<code class=""language-javascript"">undefined</code> then <code class=""language-javascript"">1</code>.",,
122,var 03 (Q55),multiple_choice,,3,1,text,"<p class=""subtitle"">
    Resource(s):
</p>
<ul>
    <li data-list-item-id=""ea451e5813e507c5e8d360c2456ce7413"">
        <a target=""_blank"" rel=""noopener noreferrer"" href=""https://stackoverflow.com/questions/62432620/how-js-hoisting-works-within-functions"">How JS hoisting works within functions?</a>.
    </li>
    <li data-list-item-id=""e8969e10b5d06cab97ce418488366828f"">
        <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.digitalocean.com/community/tutorials/understanding-hoisting-in-javascript"">Understanding Hoisting in JavaScript</a>.
    </li>
    <li data-list-item-id=""e60394fbf349fa43ca273890caca82464"">
        <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.sitepoint.com/demystifying-javascript-variable-scope-hoisting/"">Demystifying JavaScript variable scope and hoisting</a>.
    </li>
</ul>",,
